Timestamp;Y;F3;F4;P7;FC6;F7;F8;T7;P8;FC5;AF4;Unknown;T8;X;O2;O1;AF3;QY;QF3;QF4;QP7;QFC6;QF7;QF8;QT7;QP8;QFC5;QAF4;QUnknown;QT8;QX;QO2;QO1;QAF3
1456820379.45;22;-53;-126;-102;-39;-72;-83;-102;-134;-60;-57;88;-97;22;-48;-88;-68;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.46;22;-71;-111;-96;-30;-61;-82;-107;-125;-65;-67;89;-84;22;-39;-73;-61;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.47;22;-58;-103;-87;-32;-68;-80;-79;-124;-58;-50;90;-67;22;-38;-71;-62;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.48;22;-56;-119;-92;-54;-85;-91;-74;-142;-64;-61;91;-89;22;-46;-78;-87;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.48;22;-58;-139;-100;-71;-99;-120;-92;-158;-88;-95;92;-119;22;-52;-81;-102;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.49;22;-54;-143;-93;-71;-99;-126;-101;-156;-90;-86;93;-111;22;-52;-75;-102;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.5;22;-65;-144;-82;-68;-97;-108;-94;-149;-83;-68;94;-93;22;-49;-67;-114;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.51;22;-54;-137;-88;-55;-96;-97;-87;-142;-91;-80;95;-91;22;-47;-76;-105;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.52;22;-57;-119;-98;-40;-92;-88;-87;-122;-82;-82;96;-87;22;-40;-89;-84;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.52;22;-61;-119;-89;-50;-92;-80;-94;-117;-67;-67;97;-85;22;-41;-89;-82;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.53;22;-52;-131;-91;-61;-105;-84;-93;-144;-77;-70;98;-90;22;-52;-90;-91;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.54;22;-52;-131;-91;-61;-105;-84;-93;-144;-77;-70;98;-90;22;-52;-90;-91;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.54;22;-62;-131;-116;-61;-118;-93;-108;-158;-91;-83;99;-100;22;-56;-98;-99;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.55;22;-59;-136;-119;-69;-122;-94;-137;-150;-93;-80;100;-105;22;-55;-102;-103;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.56;22;-59;-142;-96;-68;-121;-93;-114;-153;-95;-73;101;-98;22;-53;-90;-110;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.57;22;-56;-134;-87;-56;-121;-91;-84;-148;-96;-74;102;-87;22;-45;-82;-102;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.57;22;-52;-126;-96;-67;-123;-93;-109;-130;-96;-74;103;-85;21;-33;-90;-88;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
